TIMESTAMP	SWin_aws	SWout_aws	LWin_aws	LWout_aws	Tair_aws	RH_aws	Press_aws	ws_aws	Ptotal_aws	CCF_aws
2016-12-24 09:00:00	661.789	263.647	NaN	317.606	275.507	67.087	732.194	4.798	0	0.327
2016-12-24 10:00:00	820.463	218.464	NaN	318.818	275.4	72.612	732.488	4.706	0	0.317
2016-12-24 11:00:00	980.872	189.568	NaN	318.711	275.28	74.806	732.488	4.27	0	0.252
2016-12-24 12:00:00	972.067	225.998	NaN	319.232	275.836	69.658	731.41	5.382	0	0.306
2016-12-24 13:00:00	812.649	149.024	NaN	318.998	275.98	70.23	730.773	5.671	0	0.451
2016-12-24 14:00:00	956.624	177.653	NaN	320.302	277.053	68.065	729.939	2.681	0	0.208
2016-12-24 15:00:00	507.443	67.329	313.19	320.159	276.365	82.364	729.155	2.744	0	0.614
2016-12-24 16:00:00	156.183	31.34	NaN	318.779	276.091	83.248	728.665	1.809	0	0
2016-12-24 17:00:00	0	0	NaN	318.209	275.724	84.451	728.518	0.705	0	0
2016-12-24 18:00:00	0	0	NaN	317.609	275.162	87.131	729.302	0.928	0	0
2016-12-24 19:00:00	0	0	NaN	316.986	274.83	90.725	729.792	0.889	0	0
2016-12-24 20:00:00	0	0	NaN	318.159	274.588	93.916	730.626	0.749	0	0
2016-12-24 21:00:00	0	0	NaN	318.174	274.4	95.157	731.312	0.268	0	0
2016-12-24 22:00:00	0	0	NaN	317.897	274.215	95.433	731.459	0.917	0	0
2016-12-24 23:00:00	0	0	NaN	316.846	274.062	94.821	731.459	0.572	0	0
2016-12-25 00:00:00	0	0	NaN	317.183	274.162	93.054	730.675	0.64	0	0
2016-12-25 01:00:00	0	0	NaN	316.95	273.9	94.923	729.743	0.463	0.3	0
2016-12-25 02:00:00	0	0	NaN	315.661	273.362	95.077	728.763	0.768	0.87	0
2016-12-25 03:00:00	0	0	NaN	315.786	273.448	94.067	728.224	0.988	0	0
2016-12-25 04:00:00	0	0	NaN	315.726	273.289	94.35	728.616	0.441	1.26	0
2016-12-25 05:00:00	0	0	NaN	310.484	272.901	95.028	728.812	0.001	0.43	0
2016-12-25 06:00:00	0	0	NaN	305.916	272.764	90.984	729.792	0.001	0	0
2016-12-25 07:00:00	0	0	NaN	306.612	272.561	93.861	731.165	0.001	0	0
2016-12-25 08:00:00	66.653	265.503	NaN	309.378	274.03	82.113	732.047	0.738	0	0
2016-12-25 09:00:00	477.27	376.12	NaN	320.485	276.7	71.447	732.684	1.155	0	0.597
2016-12-25 10:00:00	772.111	259.087	NaN	321.638	276.937	68.005	732.635	2.617	0	0.374
2016-12-25 11:00:00	674.363	175.975	NaN	320.736	276.613	69.849	732.341	3.216	0	0.579
2016-12-25 12:00:00	642.316	163.18	NaN	319.662	277.059	67.678	731.851	3.266	0	0.643
2016-12-25 13:00:00	759.977	121.372	NaN	321.677	278.241	73.392	731.067	1.426	0	0.507
2016-12-25 14:00:00	769.62	144.235	315.903	321.483	277.848	76.192	729.645	3.202	0	0.422
2016-12-25 15:00:00	275.75	25.938	325.208	319.993	276.322	82.883	729.302	2.21	0	0.928
2016-12-25 16:00:00	72.602	30.638	NaN	316.677	274.346	89.255	728.763	3.617	1.83	0
2016-12-25 17:00:00	0	0	NaN	316.826	274.377	92.102	729.694	1.636	0.37	0
2016-12-25 18:00:00	0	0	NaN	315.832	273.703	94.749	729.89	1.361	0.65	0
2016-12-25 19:00:00	0	0	NaN	316.484	274.03	94.763	730.675	1.084	0	0
2016-12-25 20:00:00	0	0	NaN	315.784	274.167	92.102	731.312	0.989	0	0
2016-12-25 21:00:00	0	0	NaN	316.658	274.208	94.685	731.949	0.603	0	0
2016-12-25 22:00:00	0	0	NaN	316.543	274.284	93.414	732.145	0.784	0	0
2016-12-25 23:00:00	0	0	NaN	316.91	274.435	94.253	732.292	0.294	0	0
2016-12-26 00:00:00	0	0	NaN	316.124	274.11	91.855	731.606	1.117	0	0
2016-12-26 01:00:00	0	0	NaN	314.976	274.048	88.573	730.528	0.731	0	0
2016-12-26 02:00:00	0	0	NaN	312.683	273.784	86.303	729.596	1.04	0	0
2016-12-26 03:00:00	0	0	NaN	313.456	273.531	91.055	728.861	0.689	0	0
2016-12-26 04:00:00	0	0	NaN	307.559	273.211	83.055	728.518	1.853	0	0
2016-12-26 05:00:00	0	0	NaN	304.443	272.713	75.989	729.155	3.109	0	0
2016-12-26 06:00:00	0	0	NaN	302.786	272.791	74.284	729.939	2.755	0	0
2016-12-26 07:00:00	0	0	NaN	302.888	272.677	72.382	731.067	3.45	0	0
2016-12-26 08:00:00	326.97	178.293	NaN	312.477	274.267	67.782	731.851	2.891	0	0.621
2016-12-26 09:00:00	826.346	225.387	NaN	317.904	275.634	65.178	732.439	2.809	0	0.081
2016-12-26 10:00:00	925.885	214.316	NaN	319.26	276.052	67.101	732.341	2.896	0	0.188
2016-12-26 11:00:00	537.851	165.096	NaN	320.24	276.713	64.668	731.704	2.712	0	0.725
2016-12-26 12:00:00	738.167	139.921	NaN	320.604	277.678	68.139	731.263	2.15	0	0.545
2016-12-26 13:00:00	593.094	111.726	302.645	321.101	277.435	68.75	730.724	2.369	0	0.681
2016-12-26 14:00:00	559.154	109.263	304.077	320.986	277.533	70.646	729.645	2.364	0	0.663
2016-12-26 15:00:00	429.877	90.359	319.938	321.125	277.37	76.87	728.812	2.311	0	0.721
2016-12-26 16:00:00	442.772	54.515	NaN	318.821	276.108	83.483	728.175	1.748	0	0.51
2016-12-26 17:00:00	0	0	NaN	319.058	276.486	88.184	728.028	1.666	0	0
2016-12-26 18:00:00	0	0	NaN	318.218	275.647	84.948	728.616	1.886	0.65	0
2016-12-26 19:00:00	0	0	NaN	316.145	274.146	91.357	729.988	1.105	1.48	0
2016-12-26 20:00:00	0	0	NaN	315.984	274.093	93.403	731.018	0.883	0.72	0
2016-12-26 21:00:00	0	0	NaN	316.359	274.56	91.363	731.459	0.668	0	0
2016-12-26 22:00:00	0	0	NaN	315.453	274.454	90.689	731.949	1.361	0	0
2016-12-26 23:00:00	0	0	NaN	315.159	274.314	92.516	732.292	1.04	0	0
2016-12-27 00:00:00	0	0	NaN	316.769	273.829	95.364	731.606	1.333	0	0
2016-12-27 01:00:00	0	0	NaN	313.248	273.409	93.793	730.184	1.188	0	0
2016-12-27 02:00:00	0	0	NaN	314.332	273.446	92.118	729.449	0.905	0	0
2016-12-27 03:00:00	0	0	NaN	311.772	273.302	91.798	728.812	0.989	0	0
2016-12-27 04:00:00	0	0	NaN	311.664	273.007	93.129	729.057	0.964	0	0
2016-12-27 05:00:00	0	0	NaN	310.963	272.78	95.501	729.449	0.781	0	0
2016-12-27 06:00:00	0	0	NaN	307.643	272.618	92.287	730.135	0.965	0	0
2016-12-27 07:00:00	0	0	NaN	312.153	272.311	95.65	731.067	0.475	0	0
2016-12-27 08:00:00	177.769	74.092	NaN	313.385	273.697	87.004	731.704	1.606	0	0.929
2016-12-27 09:00:00	716.023	136.064	NaN	317.57	276.198	72.07	732.243	2.158	0	0.242
2016-12-27 10:00:00	579.982	163.563	NaN	320.02	276.892	71.203	731.998	0.91	0	0.603
2016-12-27 11:00:00	909.221	152.873	NaN	320.754	277.222	74.631	731.557	1.08	0	0.327
2016-12-27 12:00:00	1063.684	186.454	NaN	323.238	278.016	62.82	731.067	1.775	0	0.212
2016-12-27 13:00:00	847.563	159.225	NaN	321.548	277.785	68.924	730.184	2.279	0	0.416
2016-12-27 14:00:00	827.94	164.916	NaN	320.592	277.621	75.709	729.449	2.955	0	0.358
2016-12-27 15:00:00	890.954	138.709	NaN	321.416	277.728	75.013	728.322	2.338	0	0.102
2016-12-27 16:00:00	250.549	45.792	NaN	319.788	276.519	88.108	727.489	2.976	0	0.854
2016-12-27 17:00:00	0	0	NaN	318.599	275.591	90.268	727.391	2.547	0	0
2016-12-27 18:00:00	0	0	NaN	317.523	274.909	88.183	728.469	2.163	0	0
2016-12-27 19:00:00	0	0	NaN	316.71	274.406	90.775	729.645	0.861	0	0
2016-12-27 20:00:00	0	0	NaN	316.155	274.149	94.1	730.184	0.901	0	0
2016-12-27 21:00:00	0	0	NaN	316.628	274.447	92.933	730.871	1.248	0	0
2016-12-27 22:00:00	0	0	NaN	317.005	274.316	94.291	731.312	1.341	0	0
2016-12-27 23:00:00	0	0	NaN	316.02	274.765	90.293	730.773	1.096	0	0
2016-12-28 00:00:00	0	0	NaN	316.318	274.158	93.353	730.184	0.987	0	0
2016-12-28 01:00:00	0	0	NaN	313.893	274.531	81.818	729.253	1.776	0	0
2016-12-28 02:00:00	0	0	NaN	314.457	273.658	93.727	728.126	0.833	0	0
2016-12-28 03:00:00	0	0	NaN	313.019	274.315	79.129	727.44	1.811	0	0
2016-12-28 04:00:00	0	0	NaN	312.952	274.309	77.76	727.342	1.752	0	0
2016-12-28 05:00:00	0	0	NaN	312.607	273.842	85.01	727.734	1.897	0	0
2016-12-28 06:00:00	0	0	NaN	310.696	274.116	76.665	728.371	1.752	0	0
2016-12-28 07:00:00	0	0	NaN	312.592	274.473	74.741	729.302	2.088	0	0
2016-12-28 08:00:00	233.655	60.416	NaN	315.539	275.306	72.529	730.331	3.923	0	0.811
2016-12-28 09:00:00	862.301	167.562	NaN	318.563	276.519	67.144	731.067	3.817	0	0.023
2016-12-28 10:00:00	760.343	145.634	NaN	319.411	276.128	72.814	730.969	3.74	0	0.385
2016-12-28 11:00:00	603.005	129.89	NaN	318.557	275.642	76.886	730.822	3.669	0	0.654
2016-12-28 12:00:00	815.198	163.479	NaN	320.443	277.129	66.089	730.577	2.886	0	0.467
2016-12-28 13:00:00	627.698	130.94	NaN	320.345	277.105	66.612	729.939	2.045	0	0.646
2016-12-28 14:00:00	667.462	129.387	NaN	320.967	277.585	64.799	728.959	2.191	0	0.542
2016-12-28 15:00:00	252.645	39.792	NaN	319.957	277.221	77.465	727.881	1.806	0	0.961
2016-12-28 16:00:00	108.975	23.064	NaN	318.568	275.727	78.608	727.636	2.102	0.35	0
2016-12-28 17:00:00	0	0	NaN	316.266	274.109	86.827	728.175	2.792	2.13	0
2016-12-28 18:00:00	0	0	NaN	315.957	274.229	88.226	729.106	1.686	0.41	0
2016-12-28 19:00:00	0	0	NaN	313.581	272.922	90.112	730.381	1.753	0.57	0
2016-12-28 20:00:00	0	0	NaN	312.371	273.058	85.512	731.214	0.884	0.29	0
2016-12-28 21:00:00	0	0	NaN	310.894	272.859	85.389	730.92	2.824	0.32	0
2016-12-28 22:00:00	0	0	NaN	311.912	273.668	81.989	731.459	1.515	0	0
2016-12-28 23:00:00	0	0	NaN	311.923	273.578	81.616	731.557	1.36	0	0
2016-12-29 00:00:00	0	0	NaN	312.187	273.484	84.377	731.067	1.449	0	0
2016-12-29 01:00:00	0	0	NaN	312.336	273.364	84.431	729.939	2.409	0	0
2016-12-29 02:00:00	0	0	NaN	312.902	273.629	84.665	728.91	1.259	0	0
2016-12-29 03:00:00	0	0	NaN	313.84	273.097	93.642	728.714	0.928	0	0
2016-12-29 04:00:00	0	0	NaN	312.176	273.307	85.023	728.322	3.031	0	0
2016-12-29 05:00:00	0	0	NaN	312.516	273.294	85.874	729.008	1.76	0	0
2016-12-29 06:00:00	0	0	NaN	313.053	272.763	93.191	729.939	0.301	0	0
2016-12-29 07:00:00	0	0	NaN	314.244	273.006	94.186	731.116	0.001	0	0
2016-12-29 08:00:00	134.455	265.827	NaN	314.683	274.066	84.785	731.704	1.144	0.83	0
2016-12-29 09:00:00	746.023	520.312	NaN	320.354	275.7	72.839	731.802	1.987	0	0.193
2016-12-29 10:00:00	980.804	502.457	NaN	321.683	276.535	68.673	731.949	5.659	0	0.118
2016-12-29 11:00:00	913.091	307.738	NaN	319.896	276.097	71.546	731.459	5.899	0	0.322
2016-12-29 12:00:00	945.266	174.021	NaN	319.243	275.777	75.291	731.116	6.151	0	0.334
2016-12-29 13:00:00	546.684	106.475	NaN	318.756	275.972	75.227	731.116	5.637	0	0.731
2016-12-29 14:00:00	531.62	99.847	NaN	319.443	276.62	75.041	730.135	2.066	0	0.697
2016-12-29 15:00:00	388.224	66.147	NaN	320.195	276.372	78.915	729.302	1.825	0	0.78
2016-12-29 16:00:00	194.824	39.536	NaN	318.138	274.923	89.811	728.714	2.221	0.32	0.955
2016-12-29 17:00:00	0	0	NaN	316.206	273.851	93.593	728.959	1.889	0.92	0
2016-12-29 18:00:00	0	0	NaN	315.683	273.22	95.602	729.694	1.676	0	0
2016-12-29 19:00:00	0	0	NaN	314.585	272.622	96.047	730.724	0.597	1.65	0
2016-12-29 20:00:00	0	0	NaN	312.285	272.523	96.187	731.704	0.001	0.9	0
2016-12-29 21:00:00	0	0	NaN	314.426	272.98	96.052	732.537	0.001	2.18	0
2016-12-29 22:00:00	0	0	NaN	314.418	273.14	95.988	733.076	0.001	1.15	0
2016-12-29 23:00:00	0	0	NaN	311.665	273.13	95.445	732.978	0.001	0	0
2016-12-30 00:00:00	0	0	NaN	302.611	272.842	90.97	732.096	0.001	0	0
2016-12-30 01:00:00	0	0	NaN	294.269	272.147	89.102	730.724	0.001	0	0
2016-12-30 02:00:00	0	0	NaN	306.492	272.519	91.063	730.282	0.001	0	0
2016-12-30 03:00:00	0	0	NaN	294.714	271.708	88.2	729.792	0.001	0	0
2016-12-30 04:00:00	0	0	NaN	297.106	272.155	84.227	729.449	0.001	0	0
2016-12-30 05:00:00	0	0	NaN	302.687	273.152	81.459	729.792	0.001	0	0
2016-12-30 06:00:00	0	0	NaN	295.399	273.162	73.582	730.184	0.001	0	0
2016-12-30 07:00:00	0	0	NaN	292.274	273.436	69.864	731.41	0.001	0	0
2016-12-30 08:00:00	68.918	329.909	NaN	308.212	275.956	63.744	732.341	1.092	0	0
2016-12-30 09:00:00	439.409	535.499	NaN	320.708	277.386	60.805	732.537	3.184	0.27	0.647
2016-12-30 10:00:00	1037.186	639.18	NaN	321.909	277.123	62.956	732.488	4.482	0	0.049
2016-12-30 11:00:00	1193.871	608.904	NaN	323.51	277.623	61.713	732.439	3.593	0	0.021
2016-12-30 12:00:00	548.346	231.266	NaN	322.599	277.629	72.174	731.851	2.316	0	0.74
2016-12-30 13:00:00	423.822	99.746	NaN	320.897	276.569	77.274	731.263	2.373	0	0.859
2016-12-30 14:00:00	81.849	28.733	NaN	317.14	274.277	90.781	730.969	1.3	1.51	0
2016-12-30 15:00:00	23.302	17.913	NaN	315.707	273.469	94.314	730.479	0.441	3.02	0
2016-12-30 16:00:00	109.632	156.796	NaN	317.027	274.206	91.794	729.743	0.102	2.74	0
2016-12-30 17:00:00	0	0	NaN	317.068	274.092	92.639	729.89	0.522	0	0
2016-12-30 18:00:00	0	0	NaN	316.573	273.986	93.373	730.184	0.541	0	0
2016-12-30 19:00:00	0	0	NaN	315.861	273.952	94.779	731.165	0.101	0	0
2016-12-30 20:00:00	0	0	NaN	315.98	273.902	95.231	731.949	0.219	0	0
2016-12-30 21:00:00	0	0	NaN	316.366	274.058	95.153	732.586	0.484	0	0
2016-12-30 22:00:00	0	0	NaN	316.082	274.154	93.517	733.125	0.285	0	0
2016-12-30 23:00:00	0	0	NaN	316.137	274.239	92.13	732.88	0.833	0	0
2016-12-31 00:00:00	0	0	NaN	315.567	273.583	91.795	732.341	1.359	0.49	0
2016-12-31 01:00:00	0	0	NaN	315.317	273.585	92.2	731.312	1.097	0	0
2016-12-31 02:00:00	0	0	NaN	315.524	274.074	88.272	730.282	0.627	0	0
2016-12-31 03:00:00	0	0	NaN	315.621	274.146	86.999	729.596	1.184	0	0
2016-12-31 04:00:00	0	0	NaN	315.942	273.991	90.323	729.596	0.685	0	0
2016-12-31 05:00:00	0	0	NaN	316.514	273.577	95.459	729.988	0.794	0	0
2016-12-31 06:00:00	0	0	NaN	316.075	273.403	95.908	730.724	1.062	0	0
2016-12-31 07:00:00	0	0	NaN	316.78	273.557	96.016	731.655	0.818	0	0
2016-12-31 08:00:00	128.937	96.324	NaN	317.972	274.351	91.924	732.439	0.944	0	0
2016-12-31 09:00:00	219.969	166.4	NaN	318.312	274.56	88.782	733.223	1.321	0.32	0.972
2016-12-31 10:00:00	308.873	265.682	NaN	319.995	275.177	85.511	733.223	1.135	0	0.927
2016-12-31 11:00:00	290.404	253.499	NaN	320.793	275.77	86.59	732.831	0.687	0.49	0.989
2016-12-31 12:00:00	704.277	429.911	NaN	322.861	276.719	77.215	731.949	2.239	0	0.58
2016-12-31 13:00:00	423.31	222.337	NaN	320.64	275.749	87.707	731.116	3.267	0	0.86
2016-12-31 14:00:00	247.045	96.373	NaN	318.336	274.485	94.627	730.43	1.892	0	0
2016-12-31 15:00:00	190.623	54.445	NaN	317.735	274.209	94.789	729.645	1.825	0	0
2016-12-31 16:00:00	185.858	50.594	NaN	317.495	274.05	95.061	729.204	0.459	0	0.973
2016-12-31 17:00:00	0	0	NaN	316.147	273.682	94.254	729.204	0.702	0.57	0
2016-12-31 18:00:00	0	0	NaN	315.628	273.323	94.977	729.743	0.028	1.83	0
2016-12-31 19:00:00	0	0	NaN	315.404	273.387	95.48	730.331	0.001	1.1	0
2016-12-31 20:00:00	0	0	NaN	314.992	273.246	95.5	731.508	0.001	1.9	0
2016-12-31 21:00:00	0	0	NaN	315.107	273.138	95.794	732.684	0.001	2.77	0
2016-12-31 22:00:00	0	0	NaN	315.574	273.162	95.998	732.978	0.001	1.42	0
2016-12-31 23:00:00	0	0	NaN	315.671	273.096	96.117	732.831	0.001	1.48	0
2017-01-01 00:00:00	0	0	NaN	314.912	273.179	96.071	732.096	0.001	0	0
2017-01-01 01:00:00	0	0	NaN	311.981	273.1	95.2	731.067	0.001	0	0
2017-01-01 02:00:00	0	0	NaN	305.853	272.598	92.549	730.135	0.001	0	0
2017-01-01 03:00:00	0	0	NaN	300.173	272.458	88.398	729.547	0.001	0	0
2017-01-01 04:00:00	0	0	NaN	303.773	273.096	87.12	729.449	0.001	0	0
2017-01-01 05:00:00	0	0	NaN	297.25	272.13	87.476	729.596	0.001	0	0
2017-01-01 06:00:00	0	0	NaN	301.976	272.873	86.785	730.577	0.001	0	0
2017-01-01 07:00:00	0	0	NaN	307.49	273.721	85.591	731.704	0.001	0	0
2017-01-01 08:00:00	48.925	195.889	NaN	315.546	275.12	78.135	732.537	2.732	0	0
2017-01-01 09:00:00	108.226	384.092	NaN	319.828	275.409	80.177	733.272	3.688	0.47	0
2017-01-01 10:00:00	316.538	492.057	NaN	321.659	276.105	75.067	733.37	3.827	0	0.917
2017-01-01 11:00:00	701.726	543.056	NaN	322.438	276.511	70.942	733.321	3.847	0	0.548
2017-01-01 12:00:00	746.333	453.508	NaN	322.752	275.907	78.713	732.978	2.656	0	0.538
2017-01-01 13:00:00	850.096	478.96	NaN	321.774	276.866	70.656	732.341	2.898	0	0.417
2017-01-01 14:00:00	632.943	322.248	NaN	321.498	275.751	79.642	731.263	3.325	0	0.585
2017-01-01 15:00:00	648.111	244.11	NaN	320.884	276.489	73.642	729.988	3.622	0	0.437
2017-01-01 16:00:00	385.127	142.217	NaN	320.246	276.674	78.749	729.694	1.368	0	0.625
2017-01-01 17:00:00	0	0	NaN	318.695	276.14	78.383	729.792	1.71	0	0
2017-01-01 18:00:00	0	0	NaN	317.262	274.528	92.817	730.43	1.295	1.63	0
2017-01-01 19:00:00	0	0	NaN	316.351	273.719	95.251	731.802	0.655	2.92	0
2017-01-01 20:00:00	0	0	NaN	315.586	273.481	95.588	732.88	0.001	0.99	0
2017-01-01 21:00:00	0	0	NaN	316.317	274.023	95.064	733.664	1.246	0	0
2017-01-01 22:00:00	0	0	NaN	316.541	275.116	83.754	733.86	3.153	0	0
2017-01-01 23:00:00	0	0	NaN	316.944	275.493	78.456	733.958	3.062	0	0
2017-01-02 00:00:00	0	0	NaN	317.379	275.534	76.058	733.37	3.593	0	0
2017-01-02 01:00:00	0	0	NaN	316.56	274.281	89.644	732.439	2.083	0.26	0
2017-01-02 02:00:00	0	0	NaN	316.376	273.616	95.552	731.312	0.852	0	0
2017-01-02 03:00:00	0	0	NaN	316.251	273.499	95.924	730.724	0.964	0	0
2017-01-02 04:00:00	0	0	NaN	316.509	273.511	96.07	730.331	0.551	0	0
2017-01-02 05:00:00	0	0	NaN	315.832	275.161	81.376	730.822	2.78	0	0
2017-01-02 06:00:00	0	0	NaN	314.219	274.547	84.519	731.851	3.431	0	0
2017-01-02 07:00:00	0	0	NaN	316.813	275.111	80.134	732.929	2.938	0	0
2017-01-02 08:00:00	179.909	95.766	NaN	317.885	275.421	78.485	733.566	4.264	0	0.917
2017-01-02 09:00:00	232.45	131.004	NaN	318.474	275.429	79.984	734.203	4.032	0	0.952
2017-01-02 10:00:00	423.904	236.556	NaN	318.78	275.594	79.885	733.762	5.246	0	0.787
2017-01-02 11:00:00	680.938	204.404	NaN	319.559	276.233	74.356	733.664	4.901	0	0.57
2017-01-02 12:00:00	994.156	203.814	NaN	319.792	276.449	73.613	733.321	4.656	0	0.285
2017-01-02 13:00:00	772.995	156.603	NaN	319.976	276.347	75.186	732.194	4.075	0	0.498
2017-01-02 14:00:00	595.552	146.953	NaN	319.487	276.43	76.034	731.214	3.608	0.45	0.628
2017-01-02 15:00:00	663.467	163.255	NaN	318.755	276.338	74.583	730.086	5.457	0	0.418
2017-01-02 16:00:00	468.916	67.156	NaN	319.125	276.166	78.92	729.939	3.242	0	0.48
2017-01-02 17:00:00	0	0	NaN	318.842	276.424	86.868	729.841	1.457	0	0
2017-01-02 18:00:00	0	0	NaN	318.146	275.573	93.394	730.381	1.62	0	0
2017-01-02 19:00:00	0	0	NaN	317.346	274.95	92.153	731.214	0.89	0	0
2017-01-02 20:00:00	0	0	NaN	317.253	274.712	93.857	732.047	0.763	0	0
2017-01-02 21:00:00	0	0	NaN	318.173	274.822	92.413	732.88	0.697	0	0
2017-01-02 22:00:00	0	0	NaN	319.462	274.882	94.458	733.419	0.56	0	0
2017-01-02 23:00:00	0	0	NaN	319.012	274.643	94.931	733.37	0.663	0	0
2017-01-03 00:00:00	0	0	NaN	317.726	274.522	93.826	732.439	0.885	0	0
2017-01-03 01:00:00	0	0	NaN	318.43	274.41	94.824	731.606	0.654	0	0
2017-01-03 02:00:00	0	0	NaN	317.001	274.051	94.317	730.626	0.878	0	0
2017-01-03 03:00:00	0	0	NaN	316.965	273.798	95.051	730.037	0.51	0	0
2017-01-03 04:00:00	0	0	NaN	315.574	273.345	95.772	730.184	1.368	0	0
2017-01-03 05:00:00	0	0	NaN	312.622	273.513	90.315	730.528	1.037	0	0
2017-01-03 06:00:00	0	0	NaN	310.564	273.368	87.515	731.41	1.191	0	0
2017-01-03 07:00:00	0	0	NaN	310.205	273.322	85.884	732.047	2.25	0	0
2017-01-03 08:00:00	259.296	99.82	NaN	315.009	274.727	76.027	732.341	2.877	0	0.746
2017-01-03 09:00:00	791.299	164.484	NaN	319.673	277.349	64.93	732.586	0.861	0	0.115
2017-01-03 10:00:00	1016.563	189.983	NaN	320.744	276.792	70.573	732.537	3.067	0	0.069
2017-01-03 11:00:00	618.227	105.113	NaN	321.296	277.277	77.774	732.537	1.526	0	0.637
2017-01-03 12:00:00	492.765	91.856	NaN	320.669	276.395	80.942	731.851	1.805	0	0.797
2017-01-03 13:00:00	596.49	116.34	NaN	319.342	276.616	74.953	730.773	2.344	0	0.681
2017-01-03 14:00:00	213.054	24.955	NaN	320.068	276.528	78.398	730.282	1.897	0.4	0
2017-01-03 15:00:00	138.32	32.802	NaN	317.955	275.519	87.804	729.792	1.285	0.29	0
2017-01-03 16:00:00	50.11	7.337	NaN	318.548	275.693	93.841	729.106	1.155	0	0
2017-01-03 17:00:00	0	0	NaN	317.733	275.089	91.819	729.302	1.389	0.52	0
2017-01-03 18:00:00	0	0	NaN	315.749	273.979	90.85	729.988	1.188	1.27	0
2017-01-03 19:00:00	0	0	NaN	315.916	274.54	86.477	730.037	2.001	0.36	0
2017-01-03 20:00:00	0	0	NaN	315.95	274.966	83.032	731.165	1.66	0	0
2017-01-03 21:00:00	0	0	NaN	315.385	274.846	85.15	731.949	0.626	0	0
2017-01-03 22:00:00	0	0	NaN	314.86	274.689	85.559	732.341	1.192	0	0
2017-01-03 23:00:00	0	0	NaN	314.987	274.688	82.872	731.949	1.605	0	0
2017-01-04 00:00:00	0	0	NaN	314.577	274.592	85.758	731.067	1.154	0	0
2017-01-04 01:00:00	0	0	NaN	311.26	273.93	86.69	729.743	1.877	0	0
2017-01-04 02:00:00	0	0	NaN	308.585	273.485	86.164	728.665	1.493	0	0
2017-01-04 03:00:00	0	0	NaN	308.839	273.607	84.245	728.028	1.259	0	0
2017-01-04 04:00:00	0	0	NaN	310.089	273.645	85.089	728.028	1.152	0	0
2017-01-04 05:00:00	0	0	NaN	310.805	273.803	84.446	728.665	0.953	0	0
2017-01-04 06:00:00	0	0	NaN	310.868	273.769	85.96	729.596	1.222	0	0
2017-01-04 07:00:00	0	0	NaN	312.695	274.196	79.395	730.135	1.746	0	0
2017-01-04 08:00:00	209.413	107.006	NaN	315.354	275.397	74.041	730.871	0.776	0	0.851
2017-01-04 09:00:00	550.493	188.652	NaN	319.245	276.191	73.374	731.263	1.063	0	0.474
2017-01-04 10:00:00	667.913	199.41	NaN	321.207	276.902	69.721	731.606	1.226	0	0.491
2017-01-04 11:00:00	489.508	126.353	NaN	321.722	277.161	83.219	731.067	0.954	0	0.775
2017-01-04 12:00:00	637.606	148.891	NaN	320.659	276.636	79.249	730.724	1.794	0	0.649
2017-01-04 13:00:00	891.722	155.543	NaN	321.209	277.38	75.477	729.645	2.274	0	0.376
2017-01-04 14:00:00	606.526	109.602	NaN	321.217	277.436	81.08	728.861	2.255	0	0.617
2017-01-04 15:00:00	619.909	113.207	NaN	321.506	277.738	75.029	727.832	2.767	0	0.479
2017-01-04 16:00:00	230.449	28.477	NaN	319.804	276.734	86.153	726.754	2.696	0	0.899
2017-01-04 17:00:00	0	0	NaN	319.111	276.082	94.376	727.293	2.031	0	0
2017-01-04 18:00:00	0	0	NaN	318.298	275.467	95.194	727.93	1.848	0	0
2017-01-04 19:00:00	0	0	NaN	318.113	275.032	95.08	728.861	1.486	0	0
2017-01-04 20:00:00	0	0	NaN	316.709	274.826	90.724	729.841	0.662	0	0
2017-01-04 21:00:00	0	0	NaN	315.998	274.422	92.041	730.479	0.251	0	0
2017-01-04 22:00:00	0	0	NaN	316.138	274.31	91.025	730.479	0.143	0	0
2017-01-04 23:00:00	0	0	NaN	316.441	274.059	94.777	730.479	0.27	0	0
2017-01-05 00:00:00	0	0	NaN	313.365	273.771	93.081	729.743	0.61	0	0
2017-01-05 01:00:00	0	0	NaN	314.698	273.669	92.18	728.616	0.387	0	0
2017-01-05 02:00:00	0	0	NaN	314.168	273.628	93.233	727.832	0.214	0	0
2017-01-05 03:00:00	0	0	NaN	311.702	273.2	92.46	727.44	0.429	0	0
2017-01-05 04:00:00	0	0	NaN	310.53	272.904	92.142	727.44	0.96	0	0
2017-01-05 05:00:00	0	0	NaN	308.32	273.067	85.341	727.881	1.295	0	0
2017-01-05 06:00:00	0	0	NaN	308.555	273.403	76.621	728.518	2.199	0	0
2017-01-05 07:00:00	0	0	NaN	310.855	273.862	73.854	729.302	1.757	0	0
2017-01-05 08:00:00	242.303	61.144	NaN	316.15	274.876	69.648	730.086	1.138	0	0.779
2017-01-05 09:00:00	476.233	100.831	NaN	318.907	275.877	64.797	730.626	0.8	0	0.584
2017-01-05 10:00:00	824.952	136.87	NaN	320.209	275.925	67.867	730.282	1.902	0	0.3
2017-01-05 11:00:00	557.121	86.935	NaN	320.183	275.995	67.948	729.988	1.541	0	0.702
2017-01-05 12:00:00	265.6	52.935	NaN	318.869	276.054	71.624	729.547	1.34	0	0
