2016.000	6.000	5.000	18.000	0.000	0.000	0.000	2.134	82.366	747.150	0.694	253.050
2016.000	6.000	5.000	19.000	0.000	0.000	0.000	1.879	82.819	747.950	0.723	137.950
2016.000	6.000	5.000	20.000	0.000	0.000	0.000	1.793	81.469	748.650	2.635	77.415
2016.000	6.000	5.000	21.000	0.000	0.000	0.000	1.967	80.564	749.350	1.410	91.400
2016.000	6.000	5.000	22.000	0.000	0.000	0.000	1.877	80.280	749.650	1.403	102.050
2016.000	6.000	5.000	23.000	0.000	0.000	0.000	1.771	81.445	749.650	1.162	114.750
2016.000	6.000	6.000	0.000	0.000	0.000	0.000	1.520	82.594	749.450	1.526	116.400
2016.000	6.000	6.000	1.000	0.000	0.000	0.000	2.041	73.347	748.750	2.181	93.950
2016.000	6.000	6.000	2.000	0.000	0.000	0.000	1.180	76.700	747.950	1.462	101.550
2016.000	6.000	6.000	3.000	0.000	0.000	0.000	1.382	70.798	747.300	2.781	84.400
2016.000	6.000	6.000	4.000	0.000	0.000	0.000	1.554	65.416	746.800	2.127	89.250
2016.000	6.000	6.000	5.000	0.000	0.000	0.000	1.160	69.301	747.150	1.480	122.950
2016.000	6.000	6.000	6.000	0.000	0.000	0.000	1.087	70.456	747.600	1.565	119.150
2016.000	6.000	6.000	7.000	0.000	0.000	0.000	0.318	79.705	748.500	0.936	141.850
2016.000	6.000	6.000	8.000	0.000	0.000	292.280	1.203	84.720	750.050	1.081	72.300
2016.000	6.000	6.000	9.000	0.000	0.000	545.566	2.521	73.599	750.300	1.673	24.180
2016.000	6.000	6.000	10.000	0.000	0.000	750.378	4.100	68.971	750.500	2.410	296.750
2016.000	6.000	6.000	11.000	0.000	0.000	828.149	5.535	61.463	750.600	2.455	17.040
2016.000	6.000	6.000	12.000	0.000	0.000	1085.848	5.257	62.166	749.750	6.343	68.875
2016.000	6.000	6.000	13.000	0.000	0.000	653.779	4.873	65.666	749.050	7.120	68.285
2016.000	6.000	6.000	14.000	0.000	0.000	404.084	4.281	69.469	747.900	8.230	59.230
2016.000	6.000	6.000	15.000	0.000	0.000	477.556	4.825	65.608	747.450	5.874	58.710
2016.000	6.000	6.000	16.000	0.000	0.000	162.766	4.557	68.930	747.150	3.748	55.005
2016.000	6.000	6.000	17.000	0.000	0.000	0.000	2.888	89.296	747.600	2.388	253.900
2016.000	6.000	6.000	18.000	0.000	0.000	0.000	2.209	95.782	748.100	1.149	348.690
2016.000	6.000	6.000	19.000	0.000	0.000	0.000	1.025	96.358	749.250	3.135	12.410
2016.000	6.000	6.000	20.000	0.000	0.000	0.000	1.437	83.398	749.200	2.713	135.580
2016.000	6.000	6.000	21.000	0.000	0.000	0.000	1.357	80.866	749.600	1.271	115.090
2016.000	6.000	6.000	22.000	0.000	0.000	0.000	0.206	93.604	750.050	0.836	221.850
2016.000	6.000	6.000	23.000	0.000	0.000	0.000	-0.334	99.094	750.050	1.511	109.200
2016.000	6.000	7.000	0.000	0.000	0.000	0.000	0.415	90.319	749.650	1.127	161.050
2016.000	6.000	7.000	1.000	0.000	0.000	0.000	0.424	84.195	748.750	1.216	94.550
2016.000	6.000	7.000	2.000	0.000	0.000	0.000	0.833	81.575	748.300	1.180	183.000
2016.000	6.000	7.000	3.000	0.000	0.000	0.000	1.301	79.063	748.100	0.910	110.050
2016.000	6.000	7.000	4.000	0.000	0.000	0.000	1.587	78.559	747.600	3.455	64.600
2016.000	6.000	7.000	5.000	0.000	0.000	0.000	1.286	77.910	747.900	0.979	159.050
2016.000	6.000	7.000	6.000	0.000	0.000	0.000	0.904	81.496	748.750	2.535	117.535
2016.000	6.000	7.000	7.000	0.000	0.000	0.000	0.883	83.307	749.200	1.434	102.825
2016.000	6.000	7.000	8.000	0.000	0.000	347.029	2.479	71.530	750.000	3.115	112.990
2016.000	6.000	7.000	9.000	0.000	0.000	607.679	3.846	60.985	750.100	6.350	65.290
2016.000	6.000	7.000	10.000	0.000	0.000	817.248	4.338	64.999	751.000	6.690	67.500
2016.000	6.000	7.000	11.000	0.000	0.000	611.153	4.033	68.430	750.600	6.803	64.355
2016.000	6.000	7.000	12.000	0.000	0.000	556.049	4.081	70.321	750.150	6.905	69.750
2016.000	6.000	7.000	13.000	0.000	0.000	643.558	4.335	67.112	749.250	6.386	67.530
2016.000	6.000	7.000	14.000	0.000	0.000	526.069	4.182	68.577	748.750	6.782	62.690
2016.000	6.000	7.000	15.000	0.000	0.000	286.103	4.005	69.612	748.150	4.418	64.515
2016.000	6.000	7.000	16.000	0.000	0.000	173.257	4.370	67.910	748.400	2.173	49.535
2016.000	6.000	7.000	17.000	0.000	0.000	0.000	3.862	68.465	748.100	2.750	65.635
2016.000	6.000	7.000	18.000	0.000	0.000	0.000	2.560	87.609	748.600	1.477	223.250
2016.000	6.000	7.000	19.000	0.000	0.000	0.000	1.613	94.590	749.650	1.073	337.030
2016.000	6.000	7.000	20.000	0.000	0.000	0.000	1.311	96.292	749.950	0.656	322.350
2016.000	6.000	7.000	21.000	0.000	0.000	0.000	0.881	98.422	750.800	0.772	327.850
2016.000	6.000	7.000	22.000	0.000	0.000	0.000	0.987	93.748	751.150	1.117	134.590
2016.000	6.000	7.000	23.000	0.000	0.000	0.000	2.756	72.126	750.650	2.040	61.045
2016.000	6.000	8.000	0.000	0.000	0.000	0.000	0.430	97.975	750.350	1.654	163.450
2016.000	6.000	8.000	1.000	0.000	0.000	0.000	-0.557	100.000	749.750	1.571	77.865
2016.000	6.000	8.000	2.000	0.000	0.000	0.000	-0.394	100.000	749.050	0.939	119.600
2016.000	6.000	8.000	3.000	0.000	0.000	0.000	0.667	95.745	748.750	1.033	161.250
2016.000	6.000	8.000	4.000	0.000	0.000	0.000	0.621	94.224	748.600	1.213	219.550
2016.000	6.000	8.000	5.000	0.000	0.000	0.000	0.312	98.475	748.900	0.987	256.500
2016.000	6.000	8.000	6.000	0.000	0.000	0.000	-0.002	100.000	748.900	0.917	6.050
2016.000	6.000	8.000	7.000	0.000	0.000	0.000	0.780	94.750	749.750	1.868	123.150
2016.000	6.000	8.000	8.000	0.000	0.000	91.302	1.284	87.496	750.350	3.181	85.510
2016.000	6.000	8.000	9.000	0.000	0.000	238.829	1.057	91.227	751.300	4.286	75.390
2016.000	6.000	8.000	10.000	0.000	0.000	753.437	3.289	76.678	751.400	3.462	100.150
2016.000	6.000	8.000	11.000	0.000	0.000	831.343	3.313	72.268	751.050	7.545	74.150
2016.000	6.000	8.000	12.000	0.000	0.000	800.378	4.719	63.249	750.400	3.906	79.160
2016.000	6.000	8.000	13.000	0.000	0.000	1077.231	4.569	65.217	749.550	6.233	55.140
2016.000	6.000	8.000	14.000	0.000	0.000	670.639	4.208	66.879	748.250	6.162	54.405
2016.000	6.000	8.000	15.000	0.000	0.000	105.816	3.492	72.630	748.000	3.572	51.115
2016.000	6.000	8.000	16.000	0.000	0.000	88.587	2.969	78.337	747.950	4.255	93.695
2016.000	6.000	8.000	17.000	0.000	0.000	0.000	2.046	89.908	747.950	2.282	338.390
2016.000	6.000	8.000	18.000	0.000	0.000	0.000	2.121	86.924	748.400	2.989	116.740
2016.000	6.000	8.000	19.000	0.000	0.000	0.000	0.215	99.752	749.250	0.544	77.590
2016.000	6.000	8.000	20.000	0.000	0.000	0.000	1.420	87.202	750.050	4.954	73.125
2016.000	6.000	8.000	21.000	0.000	0.000	0.000	1.444	84.635	750.600	4.835	67.705
2016.000	6.000	8.000	22.000	0.000	0.000	0.000	1.142	86.319	750.800	3.612	57.965
2016.000	6.000	8.000	23.000	0.000	0.000	0.000	1.279	80.339	750.700	5.651	55.335
2016.000	6.000	9.000	0.000	0.000	0.000	0.000	1.112	81.153	750.750	5.575	59.085
2016.000	6.000	9.000	1.000	0.000	0.000	0.000	0.893	84.567	750.350	2.222	75.165
2016.000	6.000	9.000	2.000	0.000	0.000	0.000	0.738	84.968	749.200	2.884	62.170
2016.000	6.000	9.000	3.000	0.000	0.000	0.000	1.312	78.075	749.200	3.212	83.385
2016.000	6.000	9.000	4.000	0.000	0.000	0.000	1.020	82.183	748.450	3.345	54.625
2016.000	6.000	9.000	5.000	0.000	0.000	0.000	1.467	75.938	748.750	3.176	77.075
2016.000	6.000	9.000	6.000	0.000	0.000	0.000	0.973	80.889	748.900	2.236	173.550
2016.000	6.000	9.000	7.000	0.000	0.000	0.000	1.695	72.012	749.350	7.058	74.095
2016.000	6.000	9.000	8.000	0.000	0.000	122.607	1.255	77.671	750.000	10.235	64.385
2016.000	6.000	9.000	9.000	0.000	0.000	409.387	2.027	73.479	751.200	5.519	60.735
2016.000	6.000	9.000	10.000	0.000	0.000	604.704	3.069	68.874	751.050	5.527	55.725
2016.000	6.000	9.000	11.000	0.000	0.000	571.362	2.869	71.659	750.500	8.645	58.960
2016.000	6.000	9.000	12.000	0.000	0.000	752.761	3.583	71.160	750.050	8.143	66.440
2016.000	6.000	9.000	13.000	0.000	0.000	857.851	4.404	68.480	749.200	7.928	70.960
2016.000	6.000	9.000	14.000	0.000	0.000	334.270	4.344	70.579	748.500	4.809	68.970
2016.000	6.000	9.000	15.000	0.000	0.000	224.973	4.245	82.491	747.850	1.461	284.300
2016.000	6.000	9.000	16.000	0.000	0.000	150.658	3.712	84.395	747.800	1.144	16.149
2016.000	6.000	9.000	17.000	0.000	0.000	0.000	3.736	82.219	748.250	1.333	343.975
2016.000	6.000	9.000	18.000	0.000	0.000	0.000	2.663	92.108	748.700	1.370	271.550
2016.000	6.000	9.000	19.000	0.000	0.000	0.000	2.261	90.894	749.150	1.548	101.185
2016.000	6.000	9.000	20.000	0.000	0.000	0.000	1.961	94.918	749.800	0.830	186.950
2016.000	6.000	9.000	21.000	0.000	0.000	0.000	1.628	98.462	750.650	1.300	165.650
2016.000	6.000	9.000	22.000	0.000	0.000	0.000	1.525	99.194	750.700	0.725	246.800
2016.000	6.000	9.000	23.000	0.000	0.000	0.000	1.226	99.284	750.500	0.936	149.950
2016.000	6.000	10.000	0.000	0.000	0.000	0.000	1.059	98.999	750.350	1.448	141.950
2016.000	6.000	10.000	1.000	0.000	0.000	0.000	0.847	100.000	749.550	0.745	174.850
2016.000	6.000	10.000	2.000	0.000	0.000	0.000	1.387	90.874	748.750	1.240	200.100
2016.000	6.000	10.000	3.000	0.000	0.000	0.000	1.752	83.772	748.100	1.200	184.500
2016.000	6.000	10.000	4.000	0.000	0.000	0.000	2.958	63.421	747.850	2.825	106.065
2016.000	6.000	10.000	5.000	0.000	0.000	0.000	2.706	62.333	748.200	3.699	77.165
